Label,cleaned_review_text,count_positive_words,count_negative_words,contain_no,contain_not,contain_exclamation,log_review_length,emotion_label,sentiment_score
0,could use more memory,0,0,0,0,0,3.044522437723423,2,0.5
1,look like a cool phone though in fact it be not !,2,0,0,1,1,3.8918202981106265,1,0.4375
0,you have to know what you be do to use it,0,0,0,0,0,3.713572066704308,2,0.0
0,speed be slow than advertised,0,1,0,0,0,3.367295829986474,2,-0.30000000000000004
1,very good quality of the image many feature very rigid,1,1,0,0,0,3.9889840465642745,1,0.5366666666666666
1,small long battery life absolute good reception,1,0,0,0,0,3.8501476017100584,1,0.15
0,no web feature hard to use,0,1,1,0,0,3.258096538021482,1,-0.2916666666666667
0,expensive but not compare to other in category,0,1,0,1,0,3.828641396489095,2,-0.3125
1,good look user friendly menu lot of feature good fast charge battery,4,0,0,0,0,4.219507705176107,1,0.49374999999999997
1,innovative storage some professional styling and photo feature zoom capability,2,0,0,0,0,4.356708826689592,1,0.3
0,not the good print quality but get the job do,1,0,0,1,0,3.8066624897703196,1,0.7
0,inkjet speed cost,0,0,0,0,0,2.833213344056216,2,0.0
0,use the color cartridge to make black ink do not come with any cable,0,0,0,1,0,4.219507705176107,0,-0.16666666666666666
0,small memory card include no usb support poor low light indoor shot,1,1,1,0,0,4.204692619390966,0,-0.0625
1,nice color display very lightweight feature feature and more feature,1,0,0,0,0,4.219507705176107,1,0.43333333333333335
1,it be generally free ! okay sound quality,1,0,0,0,1,3.713572066704308,2,0.4666666666666666
0,a big screen and a well battery would be nice,2,0,0,0,0,3.8066624897703196,0,0.3
1,maximum cache and feature include blue tooth,0,0,0,0,0,3.784189633918261,1,0.0
1,compact design easy to use low cost than some pda phone belt clip,2,0,0,0,0,4.174387269895637,0,0.21666666666666667
0,low battery life like all digital extra step to process pix,1,0,0,0,0,4.07753744390572,0,0.0
1,quality speed price,0,0,0,0,0,2.9444389791664403,2,0.0
0,take up a little bit more desk space than some other brand,0,0,0,0,0,4.060443010546419,2,0.0625
1,nearly perfect pda phone not a bad value either,1,1,0,1,0,3.8501476017100584,0,0.6749999999999999
1,its small,0,0,0,0,0,2.1972245773362196,0,-0.25
0,do not know of any,0,0,0,1,0,2.8903717578961645,2,0.0
0,no optical zoom port cover flimsy flash need recharge time limit option,0,2,1,0,0,4.2626798770413155,1,0.0
1,very efficient camera I use it even for my commercial printing need,1,0,0,0,0,4.204692619390966,1,0.1
1,image stabilization cd medium,0,0,0,0,0,3.367295829986474,2,0.0
0,must swap cart a little slow on color printing,0,1,0,0,0,3.828641396489095,2,-0.24375000000000002
1,quality photo s and easy to take picture,1,0,0,0,0,3.6888794541139363,2,0.43333333333333335
1,slim colorful cover li ion battery clear reception,2,0,0,0,0,3.912023005428146,2,0.19999999999999998
0,price of ink,0,0,0,0,0,2.4849066497880004,2,0.0
1,wait I will think of one just give I more time,0,0,0,0,0,3.828641396489095,1,0.5
0,battery life reception durability no web browser,0,0,1,0,0,3.871201010907891,2,0.0
1,quiet fast read memory card not sony memory stick directly work well on inexpensive paper,5,0,0,1,0,4.48863636973214,1,0.10000000000000002
1,small nice color screen look cool,2,0,0,0,0,3.4965075614664802,2,0.2333333333333333
1,excellent photo,1,0,0,0,0,2.70805020110221,1,1.0
1,great zoom good feature set,2,0,0,0,0,3.295836866004329,1,0.75
0,ink cartridge be expensive fade economy mode build quality be shocking,0,2,0,0,0,4.248495242049359,2,-0.75
1,nice size and very compact,2,0,0,0,0,3.258096538021482,1,0.4
1,flexibility,1,0,0,0,0,2.3978952727983707,1,0.0
1,look nice and very helpful,2,0,0,0,0,3.258096538021482,1,0.4
1,great investment for the money,1,0,0,0,0,3.4011973816621555,1,0.8
0,bit large and loud paper feed,0,1,0,0,0,3.367295829986474,2,0.15714285714285714
1,relatively cheap fast in both b amp amp w color great color,2,1,0,0,0,4.07753744390572,0,0.46666666666666673
0,not a reliable printer with shor warrenty and bad print quality,1,1,0,1,0,4.143134726391533,0,-0.6999999999999998
1,double side print high quality printout quiet,1,0,0,0,0,3.8066624897703196,2,0.05333333333333334
1,it be cute stylish and trendy,3,0,0,0,0,3.367295829986474,1,0.5333333333333333
1,excellent photo quality speed,1,0,0,0,0,3.367295829986474,1,1.0
0,a separate viewfinder would have be nice,1,0,0,0,0,3.6888794541139363,2,0.6
1,small size flip design voice activate dialing,0,0,0,0,0,3.8066624897703196,0,-0.25
1,price quality ease of use feature,1,0,0,0,0,3.4965075614664802,1,0.0
0,have not find one !,0,0,0,1,1,2.9444389791664403,2,0.0
0,expensive make in china questionable quality of material,0,2,0,0,0,4.02535169073515,0,-0.5
1,good price and aesthetically pleasing,2,0,0,0,0,3.6109179126442243,1,0.7
0,I just wish it have a large optical zoom and maybe a viewfinder,0,0,0,0,0,4.143134726391533,2,0.21428571428571427
1,beautiful color,1,0,0,0,0,2.70805020110221,1,0.85
0,battery run out very quickly,0,0,0,0,0,3.332204510175204,0,0.43333333333333335
0,that paper be hard to find and do not come in x,0,1,0,1,0,3.8501476017100584,2,-0.2916666666666667
0,none so far,0,0,0,0,0,2.3978952727983707,2,0.1
0,antenna housing break easily poorly design expensive,0,3,0,0,0,3.9512437185814275,2,-0.45
0,battery life no analog pc sync extra sound quality sub par expensive,0,1,1,0,0,4.219507705176107,0,-0.033333333333333326
1,lightweight sturdy fit just about anywhere replaceable face plate,2,0,0,0,0,4.174387269895637,1,0.4
1,nice size and heft panorama shot,1,0,0,0,0,3.4657359027997265,0,0.6
0,small cartridge size,0,0,0,0,0,2.995732273553991,0,-0.25
1,so many feature cool design very lightweight big color screen,1,0,0,0,0,4.110873864173311,1,0.2625
0,it do everything for you,0,0,0,0,0,3.1780538303479458,2,0.0
1,long life infolithium battery audio recording mpeg movie mode,0,0,0,0,0,4.110873864173311,0,-0.05
1,handy and easy to use,2,0,0,0,0,3.044522437723423,1,0.5166666666666666
0,sprint pc service wireless connection,0,0,0,0,0,3.6109179126442243,1,0.0
1,excellent good buy look a long time for a quality camera and find one,2,0,0,0,0,4.23410650459726,1,0.5499999999999999
1,small inexpensive easy to use do not drain battery as quickly as some other digital camera,2,1,0,1,0,4.499809670330265,0,0.07833333333333332
1,easy inexpensive no polka dot,2,0,1,0,0,3.367295829986474,1,0.43333333333333335
1,convenience,1,0,0,0,0,2.3978952727983707,1,0.0
0,battery life lack of ac adaptor clunky pc software,0,2,0,0,0,3.912023005428146,0,0.0
0,no black amp white or sepia setting although you can use your software,0,0,1,0,0,4.248495242049359,1,0.041666666666666664
1,super resolution and color on glossy paper a breeze to set up price !,2,0,0,0,1,4.23410650459726,2,0.41666666666666663
0,no game no calculator new ringtone require complex programming voice recognition need work,1,1,1,0,0,4.499809670330265,1,0.012121212121212125
0,only one port hard to fit your head easy to lose,1,2,0,0,0,3.871201010907891,0,0.13541666666666669
0,a little heavy poor battery life,0,1,0,0,0,3.4657359027997265,0,-0.2625
0,poor image movie quality very fragile no carry case expensive consider package,0,3,1,0,0,4.356708826689592,0,-0.3
1,cheap,0,1,0,0,0,1.6094379124341003,0,0.4
1,fast print high dpi sharp image,2,0,0,0,0,3.4339872044851463,2,0.07833333333333332
0,software installation take a couple of attempt for I,0,0,0,0,0,3.9512437185814275,1,0.0
0,key be a bit small battery life be not great compare to a i,1,0,0,1,0,4.07753744390572,0,-0.21666666666666667
0,want well sound ability menu function be not always where I expect they to be,1,0,0,1,0,4.343805421853684,1,0.4
1,very small easy to operate basic function,1,0,0,0,0,3.713572066704308,0,0.036111111111111115
0,expensive ink cartridge slow color printing loud paper feeder not for high volume use,0,3,0,1,0,4.442651256490317,0,-0.135
1,beautiful design good reception holographic display,2,0,0,0,0,3.9318256327243257,1,0.7749999999999999
0,bulky size cheesy feel short last color output,0,2,0,0,0,3.828641396489095,2,-0.16666666666666666
0,eat up battery as most digital camera do,0,0,0,0,0,3.6888794541139363,0,0.25
1,lcd nice quality print and it be easy to use,2,0,0,0,0,3.784189633918261,2,0.5166666666666666
0,incoming call voice annoying,0,1,0,0,0,3.332204510175204,0,-0.8
0,its hard to manipulate if you take it in large crowd,0,2,0,0,0,3.9512437185814275,0,-0.038690476190476206
1,great cam good color,2,0,0,0,0,2.995732273553991,1,0.75
0,good stuff brand name great support disk be easy to get cheap and after figure out what disk be what it be easy to transfer to a pc the range of quality be awsome from standard to fine picture there be a range of stuff also there be the abili,7,1,0,0,0,5.488937726156687,1,0.45476190476190476
1,sun canopy attach to carseat can use with or without carseat base,0,0,0,0,0,4.174387269895637,1,-0.8
0,support be the only downfall,1,1,0,0,0,3.332204510175204,0,0.0
0,poor horrible quality,0,2,0,0,0,3.044522437723423,0,-0.7
1,quality reliability and price,0,0,0,0,0,3.367295829986474,1,0.0
1,print quality print quality print quality !,0,0,0,0,1,3.7612001156935624,2,0.0
0,a little slow but it do not matter,0,1,0,1,0,3.5263605246161616,2,-0.24375000000000002
0,terrible zoom fix focal length,0,1,0,0,0,3.4011973816621555,0,-1.0
0,only zoom,0,0,0,0,0,2.1972245773362196,2,0.0
1,small long last battery,0,0,0,0,0,3.1354942159291497,0,-0.09999999999999999
0,no basket you need to get one yourself do not collapse all the way,0,1,1,1,0,4.189654742026425,0,0.0
1,picture quality size and appearance,0,0,0,0,0,3.5553480614894135,2,0.0
1,lightweight very compact have most of the feature of a full size stroller,1,0,0,0,0,4.290459441148391,1,0.3499999999999999
0,no video out smallish vid screen,0,1,1,0,0,3.4657359027997265,2,0.0
0,cheap construction awful battery life poor connection,0,3,0,0,0,3.970291913552122,0,-0.3333333333333333
1,cheap good if you do not care about quality,1,1,0,1,0,3.7612001156935624,1,0.55
0,need large capacity smartmedia no optical zoom distort picture slightly,0,1,1,0,0,4.2626798770413155,2,0.023809523809523808
1,quick access to pix easy to use,1,0,0,0,0,3.4339872044851463,2,0.3833333333333333
1,all in one device,0,0,0,0,0,2.833213344056216,2,0.0
1,very good quality printer for a low cost,1,0,0,0,0,3.6888794541139363,1,0.45499999999999996
0,very big printer,0,0,0,0,0,2.772588722239781,2,0.0
0,small button,0,0,0,0,0,2.4849066497880004,0,-0.25
1,small compact convenient,2,0,0,0,0,3.1780538303479458,1,-0.25
0,pricey no optical zoom need docking station to upload or charge battery,0,1,1,0,0,4.2626798770413155,0,0.0
0,large mediocre viewfinder,0,1,0,0,0,3.2188758248682006,0,-0.14285714285714285
1,the camera amp software be very easy to use ! well than expect picture quality !,2,0,0,0,1,4.382026634673881,1,0.8802083333333334
0,price standard zoom feature,0,0,0,0,0,3.295836866004329,1,0.0
0,brightness vary too much on lcd video out and computer,0,0,0,0,0,3.9889840465642745,1,0.2
1,outstanding combination of feature and value,1,0,0,0,0,3.784189633918261,1,0.5
1, ,0,0,0,0,0,0.0,2,0.0
0,less pixel than other model so less picture quality when print out,0,0,0,0,0,4.189654742026425,1,-0.15277777777777776
1,fit in dustbin easily,0,0,0,0,0,3.044522437723423,2,0.4166666666666667
0,long photo download time,0,0,0,0,0,3.1780538303479458,1,-0.05
1,easy to use user interface compact size great picture quality,3,0,0,0,0,4.110873864173311,1,0.6166666666666667
1,never use it do not know,0,0,0,1,0,3.1780538303479458,2,0.0
1,very lightweight and portable but do not skimp on feature,1,0,0,1,0,4.04305126783455,1,0.2
0,label and envelope be difficult to print,0,1,0,0,0,3.6888794541139363,2,-0.5
0,horrible print quality,0,1,0,0,0,3.091042453358316,0,-1.0
0,unreliable,0,1,0,0,0,2.302585092994046,2,0.0
1,good pic quality easy to use user friendly computer software,3,0,0,0,0,4.0943445622221,1,0.5027777777777778
0,go through aa battery fast difficult to lcd in bright lighting,2,1,0,0,0,4.127134385045092,0,0.13333333333333336
1,totally customizable huge display for a flip easy usage feature galore,2,0,0,0,0,4.248495242049359,1,0.27777777777777773
0,my epson c do not perform for long quit printing month after warranty expire,1,1,0,1,0,4.330733340286331,2,-0.05
1,lightweight compact easy to use take beautiful photo,3,0,0,0,0,3.9512437185814275,1,0.6416666666666666
1,print anything,0,0,0,0,0,2.6390573296152584,2,0.0
0,the wheel get stick sometimes when you try to fold it up,0,0,0,0,0,4.02535169073515,2,0.0
0,at still more than most be willing to pay,1,0,0,0,0,3.713572066704308,1,0.4166666666666667
1,great price and performance real fast good quality copi for the money,3,0,0,0,0,4.23410650459726,1,0.6
0,noisy clog easily slow amp amp,0,3,0,0,0,3.4011973816621555,0,-0.30000000000000004
1,price phone yness improve design the flip part be sturdy,2,0,0,0,0,4.02535169073515,1,0.0
1,great screen nice form factor tweakable software and reliable signal,3,0,0,0,0,4.219507705176107,1,0.7
0,automatic white balance indoor and menu system,0,0,0,0,0,3.828641396489095,1,0.0
0,sometimes confuse menu,0,1,0,0,0,3.091042453358316,0,0.0
0,limit memory no mp ringtone support,1,1,1,0,0,3.5553480614894135,2,0.0
1,sometimes make call,0,0,0,0,0,2.9444389791664403,2,0.0
1,take floppy disc and be easy to use,1,0,0,0,0,3.5553480614894135,2,0.43333333333333335
1,excellent quality and reasonably price,2,0,0,0,0,3.6375861597263857,1,0.6
1,compact customizable cheap if you know where to look,1,1,0,0,0,3.9512437185814275,2,0.4
1,lightweight good display cheap changable faceplate,1,1,0,0,0,3.912023005428146,1,0.55
0,just read the review word max be not enough to elaborate,1,0,0,1,0,4.02535169073515,1,0.25
1,very easy to use excellent picture quality,2,0,0,0,0,3.7376696182833684,1,0.7816666666666667
1,small design lot of option overall good phone,1,0,0,0,0,3.8066624897703196,1,0.15
0,bulky drop call camera not good,1,1,0,1,0,3.4339872044851463,1,-0.35
0,the cost of ink be a little below average,0,0,0,0,0,3.713572066704308,2,-0.16875
1,easy to set up fast print easy ink tank everything !,3,1,0,0,1,3.9512437185814275,2,0.39166666666666666
1,excellent picture quality easy to use easy to load to pc reasonable price,4,0,0,0,0,4.290459441148391,1,0.5166666666666667
1,sleek sexy aesthetic large screen,2,0,0,0,0,3.4965075614664802,1,0.35714285714285715
1,reception ! visibility size,0,0,0,0,1,3.295836866004329,2,0.0
1,lightweight compact very adequate flash good tech support no lens cap !,4,0,1,0,1,4.2626798770413155,1,0.6541666666666667
0,cheap design poor software user communication huge footprint,0,2,0,0,0,4.0943445622221,2,0.13333333333333333
0,battery not flush,0,0,0,1,0,2.833213344056216,0,0.0
1,great color and definition,1,0,0,0,0,3.258096538021482,2,0.8
1,low initial price,0,0,0,0,0,2.833213344056216,2,0.0
0,not a mega pixel camera internal antenna can make hold it tricky,0,1,0,1,0,4.1588830833596715,2,0.0
1,extremely durable military spec,1,0,0,0,0,3.4339872044851463,1,-0.1125
1,style,0,0,0,0,0,1.6094379124341003,2,0.0
0,screen be hard to read no protective cover,1,1,1,0,0,3.7376696182833684,1,-0.2916666666666667
1,great starter digital awesome pic price able to view pic after take,2,0,0,0,0,4.204692619390966,2,0.575
0,no basket,0,0,1,0,0,2.1972245773362196,2,0.0
0,viewfinder scratch easily,0,1,0,0,0,3.2188758248682006,2,0.43333333333333335
0,hard to find,0,1,0,0,0,2.4849066497880004,2,-0.2916666666666667
1,slow,0,1,0,0,0,1.3862943611198906,2,-0.30000000000000004
0,card reader do not work for all digital medium software take lot of memory,1,0,0,1,0,4.30406509320417,1,0.0
1,camera be cheap and functional with a couple of option,0,1,0,0,0,3.9889840465642745,2,0.4
0,not one !,0,0,0,1,1,2.1972245773362196,2,0.0
1,joystick control lightweight bright backlight,1,0,0,0,0,3.8066624897703196,2,0.7000000000000001
0,use screen eat battery manual seemingly write by gorilla,0,0,0,0,0,4.02535169073515,0,0.0
0,definitely printer and cartrifge price and poor image stability,1,1,0,0,0,4.143134726391533,2,-0.2
1,print outstanding photo,1,0,0,0,0,3.1354942159291497,1,0.5
1,size and display,0,0,0,0,0,2.772588722239781,2,0.0
0,battery door will not stay closed not much use that way,0,0,0,1,0,4.007333185232471,0,-0.1
0,limit quantity of pic on high resolution,0,1,0,0,0,3.6888794541139363,2,0.16
1,look small sleek light wieght good battery life and durable,3,0,0,0,0,4.07753744390572,1,0.2833333333333333
0,may have unstable photo quality after time,0,1,0,0,0,3.7376696182833684,2,0.0
0,no synchronization with mac not bluetooth compatible,1,0,1,1,0,3.9512437185814275,1,0.0
0,nothing wrong unless you drop it,0,1,0,0,0,3.4657359027997265,0,-0.5
0,not a camera phone,0,0,0,1,0,2.8903717578961645,2,0.0
1,good look great photo good reception,3,0,0,0,0,3.58351893845611,1,0.7333333333333334
1,small lightweight,0,0,0,0,0,2.833213344056216,0,-0.25
